,id,mssubclass,lotconfig,neighborhood,bldgtype,housestyle,yearbuilt,yearremod/add,roofstyle,roofmatl,masvnrtype,masvnrarea,foundation,totalbsmtsf,grlivarea,fullbath,totrmsabvgrd,garagefinish,garagecars,saletype,saleprice,agesold,total_sqft,totalqual,combined_exterior
1262,2771,60,Inside,CollgCr,1Fam,2Story,1995,1995,Gable,CompShg,BrkFace,68.0,PConc,781.0,1499,2,6,2.0,2.0,WD ,187000,11,2753.0,18.0,VinylSdVinylSd
1263,496,60,Inside,NoRidge,1Fam,2Story,1995,1996,Gable,CompShg,BrkFace,506.0,PConc,1462.0,2794,2,9,3.0,3.0,WD ,403000,14,5066.0,21.0,VinylSdVinylSd
1264,1651,60,Inside,NWAmes,1Fam,2Story,1976,1976,Gable,CompShg,BrkFace,298.0,CBlock,848.0,2030,2,8,3.0,2.0,WD ,195000,31,3429.0,16.0,PlywoodPlywood
1265,1913,80,Inside,NAmes,1Fam,SLvl,1961,1961,Hip,CompShg,BrkFace,291.0,CBlock,1218.0,1254,1,6,2.0,2.0,WD ,158500,46,2997.0,15.0,WdShingWdShing
1266,2790,60,Corner,CollgCr,1Fam,2Story,2002,2002,Gable,CompShg,BrkFace,210.0,PConc,1065.0,1989,2,7,3.0,2.0,WD ,255000,4,3640.0,20.0,VinylSdVinylSd
1267,1541,20,CulDSac,Crawfor,1Fam,1Story,1956,1956,Gable,CompShg,None,0.0,PConc,1898.0,1898,2,7,1.0,2.0,WD ,236500,52,4280.0,14.0,BrkFaceMetalSd
1268,1684,20,Inside,NAmes,1Fam,1Story,1966,1966,Hip,CompShg,BrkFace,52.0,CBlock,988.0,988,1,5,1.0,1.0,WD ,129250,41,2336.0,14.0,HdBoardHdBoard
1269,301,20,Inside,Crawfor,1Fam,1Story,1959,1997,Gable,CompShg,None,0.0,CBlock,1501.0,1801,2,6,3.0,2.0,WD ,289000,51,3786.0,16.0,BrkFaceWd Sdng
1270,1569,90,Inside,Mitchel,Duplex,2Story,1976,1976,Gable,CompShg,None,0.0,CBlock,0.0,1872,2,8,1.0,2.0,WD ,100000,32,2356.0,11.0,PlywoodPlywood
1271,2153,60,Inside,CollgCr,1Fam,2Story,2001,2001,Gable,CompShg,BrkFace,256.0,PConc,1531.0,2439,2,7,3.0,2.0,WD ,275000,6,4530.0,20.0,VinylSdVinylSd
1272,1467,60,Inside,CollgCr,1Fam,2Story,1999,2000,Gable,CompShg,BrkFace,192.0,PConc,850.0,1764,2,7,1.0,2.0,WD ,207000,9,3174.0,20.0,VinylSdVinylSd
1273,2540,20,Corner,NAmes,1Fam,1Story,1965,1998,Hip,CompShg,BrkFace,166.0,CBlock,864.0,1200,1,6,1.0,2.0,WD ,146000,41,2948.0,15.0,MetalSdMetalSd
1274,2368,160,Inside,BrDale,Twnhs,2Story,1972,1972,Gable,CompShg,BrkFace,380.0,CBlock,494.0,1030,1,6,1.0,1.0,WD ,116000,34,1788.0,15.0,HdBoardHdBoard
1275,874,60,Inside,CollgCr,1Fam,2Story,1997,1998,Gable,CompShg,BrkFace,573.0,PConc,1057.0,2034,2,8,2.0,2.0,WD ,219500,12,3736.0,18.0,VinylSdVinylSd
1276,463,120,Inside,NridgHt,TwnhsE,1Story,2003,2003,Gable,CompShg,Stone,163.0,PConc,1405.0,1405,2,6,2.0,2.0,WD ,173000,6,3288.0,19.0,VinylSdVinylSd
1277,784,20,Inside,Edwards,1Fam,1Story,1956,1956,Gable,CompShg,None,0.0,CBlock,1134.0,1229,1,6,2.0,1.0,WD ,135000,53,2647.0,13.0,VinylSdVinylSd
1278,2149,60,Inside,CollgCr,1Fam,2Story,2003,2003,Gable,CompShg,None,0.0,PConc,979.0,1932,2,7,2.0,2.0,WD ,213000,4,3521.0,19.0,VinylSdVinylSd
1279,2069,20,Inside,Sawyer,1Fam,1Story,1954,1995,Gable,CompShg,None,0.0,CBlock,967.0,1299,1,6,1.0,2.0,WD ,150000,53,2760.0,16.0,VinylSdVinylSd
1280,1743,120,Inside,Blmngtn,TwnhsE,1Story,2006,2007,Gable,CompShg,BrkFace,72.0,PConc,1258.0,1402,0,7,3.0,3.0,New,194201,1,3308.0,20.0,VinylSdVinylSd
1281,472,120,Inside,Blmngtn,TwnhsE,1Story,2005,2006,Gable,CompShg,BrkFace,16.0,PConc,1346.0,1504,2,7,3.0,2.0,WD ,181000,4,3307.0,19.0,VinylSdVinylSd
1282,1921,20,Inside,NAmes,1Fam,1Story,1958,1958,Gable,CompShg,BrkFace,243.0,CBlock,1442.0,1442,1,7,2.0,1.0,COD,157900,49,3185.0,15.0,MetalSdMetalSd
1283,2778,60,Corner,CollgCr,1Fam,2Story,1999,2000,Gable,CompShg,None,0.0,PConc,951.0,1779,2,7,3.0,2.0,WD ,217000,7,3316.0,19.0,VinylSdVinylSd
1284,526,60,Inside,Somerst,1Fam,2Story,2005,2006,Gable,CompShg,None,0.0,PConc,1082.0,1953,2,9,2.0,3.0,WD ,252000,4,4078.0,20.0,VinylSdVinylSd
1285,2795,60,Inside,CollgCr,1Fam,2Story,2002,2002,Gable,CompShg,None,0.0,PConc,872.0,1909,2,8,2.0,2.0,WD ,197000,4,3310.0,19.0,VinylSdVinylSd
1286,478,60,Inside,Gilbert,1Fam,2Story,2004,2005,Gable,CompShg,BrkFace,200.0,PConc,868.0,1630,2,7,3.0,2.0,WD ,189500,5,2934.0,19.0,VinylSdVinylSd
1287,2841,50,Inside,Edwards,1Fam,1.5Fin,1918,1950,Gable,CompShg,None,0.0,BrkTil,686.0,1250,1,7,1.0,1.0,WD ,116000,88,2216.0,13.0,StuccoStucco
1288,119,20,Inside,NWAmes,1Fam,1Story,1963,1963,Hip,CompShg,BrkFace,451.0,CBlock,1328.0,1328,1,6,1.0,2.0,WD ,143000,47,3184.0,15.0,HdBoardHdBoard
1289,1960,20,Inside,NAmes,1Fam,1Story,1950,1950,Gable,CompShg,None,0.0,CBlock,876.0,988,1,6,1.0,1.0,WD ,119000,57,2140.0,14.0,MetalSdMetalSd
1290,1277,50,Inside,NAmes,1Fam,1.5Fin,1954,1954,Gable,CompShg,None,0.0,CBlock,854.0,1278,1,6,1.0,1.0,WD ,127500,54,2372.0,15.0,MetalSdMetalSd
1291,2466,60,Inside,Somerst,1Fam,2Story,2005,2005,Gable,CompShg,None,0.0,PConc,858.0,1716,2,7,2.0,2.0,WD ,200825,1,3189.0,18.0,VinylSdVinylSd
1292,2844,30,Inside,Edwards,1Fam,1Story,1922,1955,Gable,CompShg,None,0.0,BrkTil,498.0,498,1,3,1.0,1.0,ConLD,35000,84,1212.0,11.0,MetalSdMetalSd
1293,1028,60,Corner,NWAmes,1Fam,2Story,1978,1978,Mansard,WdShake,BrkFace,168.0,PConc,1420.0,2840,2,8,3.0,4.0,WD ,292500,30,5574.0,19.0,PlywoodPlywood
1294,1043,160,Inside,BrDale,Twnhs,2Story,1970,1970,Gable,CompShg,BrkFace,127.0,CBlock,483.0,987,1,5,1.0,1.0,WD ,106000,38,1750.0,15.0,HdBoardHdBoard
1295,231,30,Corner,Sawyer,1Fam,1Story,1927,1950,Gable,CompShg,None,0.0,BrkTil,660.0,756,1,4,1.0,2.0,WD ,85000,83,1856.0,12.0,Wd SdngWd Sdng
1296,461,20,Corner,NridgHt,1Fam,1Story,2002,2003,Hip,CompShg,BrkFace,270.0,PConc,1712.0,1712,2,8,2.0,3.0,WD ,286500,7,4125.0,21.0,VinylSdVinylSd
1297,33,120,Inside,NPkVill,TwnhsE,1Story,1977,1977,Gable,CompShg,None,0.0,CBlock,1069.0,1069,2,4,2.0,2.0,WD ,127500,33,2578.0,16.0,PlywoodPlywood
1298,1795,20,Inside,Somerst,1Fam,1Story,2006,2007,Gable,CompShg,None,0.0,PConc,1335.0,1335,2,6,2.0,2.0,New,210400,1,3245.0,19.0,VinylSdVinylSd
1299,1073,120,Inside,NridgHt,TwnhsE,1Story,2003,2004,Hip,CompShg,BrkFace,472.0,PConc,1518.0,1518,1,6,2.0,2.0,WD ,274000,5,3624.0,23.0,MetalSdMetalSd
1300,1576,60,Corner,Timber,1Fam,2Story,2007,2007,Gable,CompShg,None,0.0,PConc,920.0,1780,2,6,3.0,2.0,New,264966,1,3312.0,20.0,VinylSdVinylSd
1301,2044,50,Corner,IDOTRR,1Fam,1.5Fin,1910,1950,Gable,CompShg,None,0.0,CBlock,771.0,1484,2,6,1.0,1.0,COD,50000,97,2519.0,12.0,Wd SdngWd Sdng
1302,185,50,Inside,OldTown,1Fam,1.5Fin,1915,1950,Gable,CompShg,None,0.0,PConc,686.0,1652,2,7,1.0,1.0,WD ,139000,95,2754.0,13.0,MetalSdMetalSd
1303,1828,60,Inside,Veenker,1Fam,2Story,1990,1990,Gable,CompShg,BrkFace,272.0,PConc,1223.0,2503,2,7,2.0,2.0,WD ,300000,17,4290.0,19.0,HdBoardHdBoard
1304,344,80,Inside,NAmes,1Fam,SLvl,1972,1995,Gable,CompShg,None,0.0,CBlock,1952.0,2704,2,9,3.0,2.0,WD ,345000,37,5194.0,21.0,PlywoodWd Sdng
1305,2152,20,Inside,CollgCr,1Fam,1Story,1994,1995,Hip,CompShg,BrkFace,519.0,PConc,1556.0,1592,2,7,3.0,2.0,WD ,228000,13,3632.0,20.0,HdBoardHdBoard
1306,1752,80,Corner,Gilbert,1Fam,SLvl,2003,2003,Gable,CompShg,None,0.0,PConc,384.0,1394,2,7,3.0,2.0,WD ,165500,4,2178.0,19.0,VinylSdVinylSd
1307,2637,70,Inside,OldTown,1Fam,2Story,1925,1950,Gable,CompShg,None,0.0,CBlock,686.0,1328,1,8,1.0,1.0,WD ,107000,81,2224.0,13.0,MetalSdMetalSd
1308,1000,120,Inside,StoneBr,TwnhsE,1Story,2001,2002,Gable,CompShg,None,0.0,PConc,1593.0,1593,1,5,3.0,2.0,WD ,286000,7,3868.0,22.0,CemntBdCemntBd
1309,727,30,Inside,IDOTRR,1Fam,1Story,1920,1950,Gable,CompShg,None,0.0,CBlock,720.0,720,1,4,0.0,0.0,WD ,34900,89,1440.0,13.0,Wd SdngWd Sdng
1310,2612,20,Inside,NAmes,1Fam,1Story,1964,1964,Gable,CompShg,None,0.0,CBlock,912.0,912,1,5,1.0,1.0,WD ,115000,42,2112.0,14.0,Wd SdngWd Sdng
1311,2422,120,Inside,Blmngtn,TwnhsE,1Story,2003,2003,Gable,CompShg,BrkFace,40.0,PConc,1273.0,1456,2,7,3.0,2.0,WD ,215000,3,3129.0,20.0,VinylSdVinylSd
1312,752,70,Inside,OldTown,1Fam,2Story,1915,1994,Gable,CompShg,None,0.0,BrkTil,672.0,1944,2,8,1.0,1.0,WD ,179900,94,2832.0,16.0,Wd SdngWd Sdng
1313,15,120,Corner,StoneBr,TwnhsE,1Story,1985,1985,Gable,CompShg,None,0.0,PConc,1488.0,1502,1,4,2.0,2.0,WD ,212000,25,3518.0,20.0,HdBoardHdBoard
1314,2319,60,CulDSac,Gilbert,1Fam,2Story,2005,2005,Gable,CompShg,BrkFace,216.0,PConc,1074.0,2064,2,7,3.0,2.0,WD ,250000,1,3665.0,20.0,VinylSdVinylSd
1315,2681,50,Inside,BrkSide,1Fam,1.5Fin,1928,1950,Gable,CompShg,None,0.0,BrkTil,1042.0,1576,1,8,1.0,1.0,WD ,149000,78,2843.0,14.0,MetalSdMetalSd
1316,1006,60,Inside,Gilbert,1Fam,2Story,1995,1996,Gable,CompShg,None,0.0,PConc,773.0,1658,2,8,3.0,2.0,WD ,188000,13,2862.0,16.0,HdBoardHdBoard
1317,2596,30,Inside,OldTown,1Fam,1Story,1930,2001,Gable,CompShg,None,0.0,PConc,713.0,713,1,5,1.0,1.0,WD ,99800,76,1797.0,13.0,VinylSdVinylSd
1318,2002,70,Inside,OldTown,1Fam,2Story,1890,1998,Gable,CompShg,None,0.0,BrkTil,718.0,2554,1,8,1.0,2.0,WD ,159500,117,3976.0,16.0,Wd SdngVinylSd
1319,55,80,Inside,Gilbert,1Fam,SLvl,2004,2004,Gable,CompShg,None,0.0,PConc,384.0,1374,2,7,3.0,2.0,WD ,184500,6,2158.0,19.0,VinylSdVinylSd
1320,2104,60,Inside,CollgCr,1Fam,2Story,2007,2007,Gable,CompShg,Stone,270.0,PConc,1482.0,2574,2,10,3.0,3.0,New,276000,0,4924.0,22.0,CemntBdCemntBd
1321,1682,160,Corner,NPkVill,TwnhsE,2Story,1976,1976,Gable,CompShg,None,0.0,CBlock,804.0,1548,2,7,1.0,2.0,WD ,155000,31,2792.0,17.0,PlywoodBrk Cmn
1322,977,20,Inside,Mitchel,1Fam,1Story,1969,2000,Hip,CompShg,BrkFace,176.0,CBlock,1188.0,1404,2,7,1.0,2.0,WD ,160000,40,3096.0,14.0,HdBoardHdBoard
1323,2548,60,Inside,NAmes,1Fam,2Story,1964,1964,Gable,CompShg,None,0.0,CBlock,720.0,1440,1,7,3.0,2.0,WD ,157500,42,2640.0,14.0,HdBoardHdBoard
1324,340,20,Inside,Mitchel,1Fam,1Story,1994,1995,Hip,CompShg,None,0.0,PConc,1679.0,1803,2,6,1.0,2.0,WD ,285000,16,3964.0,20.0,VinylSdVinylSd
1325,1487,90,Inside,Edwards,Duplex,1.5Fin,1900,2003,Gable,CompShg,None,0.0,CBlock,1272.0,2200,2,9,0.0,0.0,WD ,145900,108,3472.0,14.0,MetalSdMetalSd
1326,1423,80,Corner,SawyerW,1Fam,SLvl,1996,1996,Gable,CompShg,None,0.0,PConc,672.0,2037,2,8,3.0,2.0,WD ,229000,12,3181.0,19.0,VinylSdVinylSd
1327,1342,20,FR3,BrkSide,1Fam,1Story,1946,1950,Gable,CompShg,None,0.0,PConc,0.0,896,1,4,1.0,1.0,ConLD,79000,62,1176.0,10.0,MetalSdCBlock
1328,1949,50,Corner,OldTown,1Fam,1.5Fin,1925,1993,Gable,CompShg,None,0.0,CBlock,1151.0,1281,2,6,1.0,2.0,WD ,128500,82,3012.0,13.0,MetalSdMetalSd
1329,2444,60,Inside,NoRidge,1Fam,2Story,1998,1998,Gable,CompShg,BrkFace,242.0,PConc,1044.0,1976,2,7,3.0,3.0,WD ,286000,8,3905.0,20.0,VinylSdVinylSd
1330,345,60,Corner,Gilbert,1Fam,2Story,1997,1997,Gable,CompShg,None,0.0,PConc,945.0,1608,2,7,3.0,2.0,WD ,189500,12,3023.0,16.0,VinylSdVinylSd
1331,650,20,Inside,NAmes,1Fam,1Story,1953,1953,Hip,CompShg,BrkFace,140.0,Slab,0.0,1210,1,7,3.0,1.0,ConLD,102900,56,1826.0,11.0,Wd SdngWd Sdng
1332,192,50,Corner,BrkSide,1Fam,1.5Fin,1950,1997,Gable,CompShg,None,0.0,CBlock,988.0,1612,1,7,1.0,1.0,WD ,128500,60,2963.0,14.0,MetalSdMetalSd
1333,1945,50,Inside,NAmes,1Fam,1.5Fin,1953,2004,Gable,CompShg,None,0.0,CBlock,1216.0,1728,1,7,1.0,1.0,WD ,156000,54,3315.0,14.0,MetalSdMetalSd
1334,2277,60,Inside,Timber,1Fam,2Story,2005,2006,Hip,CompShg,BrkFace,245.0,PConc,1094.0,2482,2,9,3.0,3.0,WD ,281213,2,4218.0,20.0,VinylSdVinylSd
1335,1266,20,Inside,NAmes,1Fam,1Story,1960,2007,Flat,Tar&Grv,None,0.0,CBlock,585.0,2069,2,9,2.0,2.0,WD ,242000,48,3159.0,18.0,Wd SdngWd Sdng
1336,674,20,Inside,NAmes,1Fam,1Story,1960,1960,Gable,CompShg,BrkFace,30.0,CBlock,1478.0,1478,2,6,1.0,2.0,WD ,157500,49,3454.0,15.0,Wd SdngWd Sdng
1337,2823,60,Inside,Edwards,1Fam,2Story,2003,2004,Hip,CompShg,BrkFace,190.0,PConc,796.0,1724,2,8,3.0,2.0,WD ,196500,3,3136.0,19.0,HdBoardStucco
1338,2772,20,CulDSac,CollgCr,1Fam,1Story,1998,1998,Gable,CompShg,None,0.0,PConc,1425.0,1425,2,5,2.0,2.0,WD ,193000,8,3441.0,17.0,VinylSdVinylSd
1339,2015,50,Inside,BrkSide,1Fam,1.5Fin,1939,1952,Gable,CompShg,None,0.0,BrkTil,672.0,1322,1,7,1.0,1.0,WD ,132000,68,2274.0,14.0,Wd SdngWd Sdng
1340,2642,70,Inside,OldTown,1Fam,2Story,1900,1970,Gable,CompShg,None,0.0,Stone,712.0,1428,1,7,3.0,2.0,WD ,139900,106,2716.0,16.0,AsbShngWd Sdng
1341,144,20,Inside,NAmes,1Fam,1Story,1959,1959,Hip,CompShg,BrkFace,220.0,CBlock,1194.0,1194,1,6,2.0,1.0,WD ,148000,51,2700.0,15.0,MetalSdMetalSd
1342,1712,60,Inside,NridgHt,1Fam,2Story,2007,2007,Hip,CompShg,Stone,246.0,PConc,895.0,1818,2,8,3.0,3.0,New,281500,0,3487.0,22.0,VinylSdVinylSd
1343,1708,60,Inside,NridgHt,1Fam,2Story,2004,2004,Gable,CompShg,BrkFace,502.0,PConc,1706.0,2956,2,11,2.0,3.0,WD ,342000,3,5578.0,21.0,VinylSdVinylSd
1344,2890,80,Corner,Mitchel,1Fam,SLvl,1975,1975,Gable,CompShg,BrkFace,257.0,CBlock,1128.0,1210,2,6,1.0,2.0,WD ,148000,31,2866.0,15.0,PlywoodPlywood
1345,1157,50,Corner,Sawyer,1Fam,1.5Fin,1972,1972,Gable,CompShg,None,0.0,CBlock,1001.0,1641,2,5,1.0,2.0,WD ,140000,36,3132.0,15.0,HdBoardHdBoard
1346,2550,20,Inside,NAmes,1Fam,1Story,1958,1991,Gable,CompShg,BrkFace,85.0,CBlock,1008.0,1053,1,6,2.0,2.0,WD ,150000,48,2811.0,16.0,PlywoodPlywood
1347,1104,60,CulDSac,NoRidge,1Fam,2Story,1996,1997,Gable,CompShg,None,0.0,PConc,1064.0,2125,2,12,2.0,2.0,WD ,279500,12,3765.0,20.0,VinylSdVinylSd
1348,2183,180,Inside,Edwards,TwnhsE,SFoyer,2005,2005,Gable,CompShg,Stone,76.0,PConc,547.0,1072,1,5,3.0,2.0,WD ,140000,2,2144.0,17.0,VinylSdVinylSd
1349,2887,90,Inside,Mitchel,Duplex,1Story,1978,1978,Gable,CompShg,None,0.0,CBlock,1664.0,1664,2,10,1.0,2.0,WD ,145000,28,3944.0,15.0,PlywoodPlywood
1350,29,120,FR2,NAmes,TwnhsE,1Story,1999,1999,Gable,CompShg,None,0.0,PConc,1405.0,1337,2,5,3.0,2.0,WD ,184000,11,3253.0,19.0,MetalSdMetalSd
1351,108,120,Inside,Greens,Twnhs,1Story,1978,1978,Gable,CompShg,None,0.0,CBlock,1226.0,1226,1,4,3.0,2.0,WD ,206000,32,2936.0,20.0,Wd SdngPlywood
1352,2286,160,Inside,MeadowV,Twnhs,2Story,1972,1972,Gable,CompShg,None,0.0,CBlock,546.0,1092,1,5,1.0,1.0,WD ,85500,35,1891.0,13.0,CemntBdCemntBd
1353,1533,70,Inside,Crawfor,1Fam,2Story,1934,1995,Hip,CompShg,None,0.0,CBlock,715.0,1660,1,6,1.0,1.0,WD ,188700,74,2615.0,15.0,StuccoStucco
1354,376,20,Inside,NWAmes,1Fam,1Story,1978,1986,Gable,CompShg,BrkFace,101.0,PConc,1427.0,1671,2,7,2.0,2.0,WD ,200000,31,3582.0,15.0,VinylSdVinylSd
1355,800,80,Inside,SawyerW,1Fam,SLvl,1990,1991,Gable,CompShg,None,0.0,PConc,1054.0,1061,1,4,1.0,2.0,WD ,162000,19,2577.0,19.0,HdBoardHdBoard
1356,1395,30,Inside,Sawyer,1Fam,1Story,1940,1997,Gable,CompShg,None,0.0,PConc,672.0,672,1,4,1.0,1.0,WD ,108000,68,1584.0,14.0,Wd SdngWd Sdng
1357,388,20,CulDSac,NWAmes,1Fam,1Story,1975,1975,Gable,CompShg,BrkFace,161.0,CBlock,1621.0,1621,2,7,2.0,2.0,WD ,213000,34,3720.0,15.0,HdBoardHdBoard
1358,1689,20,Inside,NridgHt,1Fam,1Story,2007,2007,Hip,CompShg,Stone,328.0,PConc,1734.0,1734,2,7,2.0,3.0,New,318000,0,4396.0,22.0,VinylSdVinylSd
1359,716,75,Corner,OldTown,1Fam,2.5Unf,1898,1965,Hip,CompShg,None,0.0,PConc,849.0,2138,2,11,1.0,2.0,WD ,106000,111,3347.0,14.0,AsbShngAsbShng
1360,2737,70,Corner,Edwards,1Fam,2Story,1928,1950,Gable,CompShg,None,0.0,PConc,672.0,2009,2,8,1.0,3.0,WD ,235000,78,3476.0,15.0,WdShingPlywood
1361,120,20,Inside,NAmes,1Fam,1Story,1959,1959,Gable,CompShg,None,0.0,CBlock,950.0,1225,1,6,0.0,0.0,WD ,128950,51,2175.0,13.0,PlywoodPlywood
1362,1230,20,Inside,NAmes,1Fam,1Story,1961,1961,Gable,CompShg,BrkCmn,491.0,CBlock,1362.0,1362,1,6,1.0,2.0,COD,163000,47,3228.0,15.0,WdShingWdShing
1363,2047,50,Inside,Edwards,1Fam,1.5Fin,1940,1950,Gable,CompShg,None,0.0,BrkTil,756.0,1134,1,7,1.0,1.0,WD ,126000,67,2130.0,14.0,MetalSdMetalSd
1364,1293,50,Inside,OldTown,1Fam,1.5Fin,2003,2003,Gable,CompShg,None,0.0,PConc,1362.0,2082,2,6,1.0,2.0,WD ,200000,5,3928.0,18.0,VinylSdVinylSd
1365,1915,50,Inside,NAmes,1Fam,1.5Fin,1958,1958,Gable,CompShg,BrkFace,180.0,CBlock,874.0,1524,1,7,1.0,1.0,WD ,144000,49,2713.0,14.0,MetalSdMetalSd
1366,1968,90,Corner,NAmes,Duplex,1Story,1961,1961,Gable,CompShg,None,0.0,CBlock,1800.0,1800,2,10,0.0,0.0,WD ,141000,46,3600.0,14.0,BrkFaceBrkFace
1367,1766,60,Inside,NoRidge,1Fam,2Story,1998,1999,Gable,CompShg,None,0.0,PConc,1389.0,2582,2,9,3.0,3.0,WD ,322500,9,4729.0,20.0,VinylSdVinylSd
1368,268,20,CulDSac,CollgCr,1Fam,1Story,1998,1998,Gable,CompShg,BrkFace,442.0,PConc,1649.0,1661,2,6,2.0,2.0,WD ,224900,12,3908.0,18.0,VinylSdVinylSd
1369,729,70,Inside,BrkSide,1Fam,2Story,1923,2004,Gable,CompShg,None,0.0,CBlock,1324.0,1576,1,6,2.0,2.0,WD ,223500,86,3428.0,15.0,Wd SdngWd Sdng
1370,902,20,Corner,Edwards,1Fam,1Story,1956,1956,Gable,CompShg,None,0.0,CBlock,672.0,960,1,5,1.0,1.0,COD,112000,53,1920.0,13.0,AsbShngAsbShng
1371,993,60,Inside,Gilbert,1Fam,2Story,1997,1998,Gable,CompShg,None,0.0,PConc,926.0,1604,2,7,3.0,2.0,WD ,187500,11,3000.0,15.0,VinylSdVinylSd
1372,766,30,Inside,Edwards,1Fam,1Story,1922,1950,Gable,CompShg,None,0.0,BrkTil,683.0,904,0,4,0.0,0.0,WD ,61000,87,1587.0,7.0,Wd SdngWd Sdng
1373,903,50,Corner,Edwards,1Fam,1.5Fin,1920,2000,Gable,CompShg,None,0.0,BrkTil,684.0,1196,1,7,1.0,2.0,ConLI,110000,89,2408.0,16.0,Wd SdngWd Sdng
1374,1221,30,Inside,BrkSide,1Fam,1Story,1935,2003,Gable,CompShg,None,0.0,CBlock,270.0,729,1,5,0.0,0.0,WD ,52000,73,999.0,13.0,VinylSdVinylSd
1375,1719,120,Inside,NridgHt,TwnhsE,1Story,2005,2006,Gable,CompShg,Stone,256.0,PConc,1362.0,1362,2,6,2.0,2.0,WD ,207000,2,3184.0,18.0,VinylSdVinylSd
1376,1521,70,Inside,SWISU,1Fam,2Story,1911,1950,Gable,CompShg,None,0.0,PConc,940.0,1964,1,7,0.0,0.0,WD ,130000,97,2904.0,14.0,MetalSdMetalSd
1377,2707,90,Inside,Sawyer,Duplex,1Story,1967,1967,Gable,CompShg,None,0.0,Slab,0.0,1296,2,6,1.0,2.0,WD ,90000,39,1812.0,10.0,MetalSdMetalSd
1378,987,60,Inside,Mitchel,1Fam,2Story,1992,1992,Gable,CompShg,None,0.0,PConc,624.0,1287,1,6,1.0,2.0,WD ,130000,17,2351.0,15.0,HdBoardWdShing
1379,2558,50,Inside,BrkSide,1Fam,1.5Fin,1908,1991,Gable,CompShg,None,0.0,PConc,504.0,1252,1,5,1.0,2.0,WD ,127000,98,2332.0,13.0,AsbShngPlywood
1380,1778,20,Corner,Somerst,1Fam,1Story,2006,2006,Hip,CompShg,Stone,302.0,PConc,1905.0,1905,2,8,3.0,3.0,WD ,320000,1,4598.0,24.0,VinylSdImStucc
1381,2601,30,Inside,OldTown,1Fam,1Story,1920,1950,Hip,CompShg,None,0.0,BrkTil,1120.0,1130,1,5,1.0,2.0,WD ,120000,86,2970.0,14.0,StuccoStucco
1382,74,60,Inside,SawyerW,1Fam,2Story,2004,2004,Gable,CompShg,BrkFace,122.0,PConc,831.0,1659,2,8,2.0,2.0,WD ,181000,6,2974.0,19.0,VinylSdVinylSd
1383,2190,20,Inside,Edwards,1Fam,1Story,1954,1954,Gable,CompShg,None,0.0,CBlock,894.0,894,1,5,1.0,2.0,WD ,110000,53,2188.0,13.0,MetalSdMetalSd
1384,701,190,Corner,OldTown,2fmCon,2Story,1920,1950,Gable,CompShg,None,0.0,BrkTil,600.0,1701,2,8,0.0,0.0,WD ,94550,89,2301.0,10.0,AsbShngAsbShng
1385,2556,30,Inside,BrkSide,1Fam,1Story,1923,1958,Gable,CompShg,None,0.0,PConc,440.0,869,1,4,0.0,0.0,WD ,85500,83,1309.0,13.0,Wd SdngWd Sdng
1386,2293,85,Inside,Mitchel,1Fam,SFoyer,1977,1977,Gable,CompShg,BrkFace,144.0,PConc,923.0,1008,1,4,3.0,2.0,WD ,153500,30,2609.0,16.0,PlywoodPlywood
1387,787,20,CulDSac,Edwards,1Fam,1Story,1955,1955,Hip,CompShg,None,0.0,Slab,0.0,1733,2,8,1.0,2.0,WD ,139600,54,2185.0,9.0,BrkFaceWd Sdng
1388,595,20,Inside,NAmes,1Fam,1Story,1967,1967,Hip,CompShg,None,0.0,CBlock,1568.0,1568,1,7,1.0,2.0,COD,143000,42,3576.0,14.0,HdBoardHdBoard
1389,66,50,CulDSac,NoRidge,1Fam,1.5Fin,1995,1996,Hip,CompShg,BrkFace,579.0,PConc,2033.0,3238,2,9,3.0,3.0,WD ,410000,15,5937.0,20.0,VinylSdVinylSd
1390,846,60,Inside,CollgCr,1Fam,2Story,1998,1998,Gable,CompShg,BrkFace,120.0,PConc,928.0,1772,2,7,2.0,2.0,WD ,200000,11,3192.0,16.0,VinylSdVinylSd
1391,594,20,Inside,NAmes,1Fam,1Story,1967,1967,Gable,CompShg,None,0.0,PConc,864.0,864,1,5,3.0,1.0,WD ,130000,42,2040.0,14.0,HdBoardHdBoard
1392,792,60,Inside,Edwards,1Fam,2Story,1946,1950,Hip,CompShg,None,0.0,CBlock,747.0,1639,1,6,1.0,1.0,WD ,154400,63,2626.0,16.0,MetalSdMetalSd
1393,1200,60,Inside,NWAmes,1Fam,2Story,1976,1996,Hip,CompShg,BrkFace,289.0,CBlock,1142.0,2715,3,11,3.0,2.0,WD ,299800,32,4688.0,20.0,VinylSdVinylSd
1394,768,50,Inside,Edwards,1Fam,1.5Fin,1934,1950,Gable,CompShg,None,0.0,PConc,585.0,1112,2,6,1.0,1.0,WD ,63000,75,1923.0,14.0,MetalSdMetalSd
1395,174,20,Inside,OldTown,1Fam,1Story,1957,1957,Hip,CompShg,None,0.0,CBlock,1347.0,1347,1,6,1.0,2.0,WD ,143000,53,3245.0,15.0,MetalSdMetalSd
1396,1889,20,CulDSac,NAmes,1Fam,1Story,1961,1961,Gable,CompShg,BrkFace,56.0,CBlock,964.0,964,1,5,3.0,2.0,WD ,137500,46,2712.0,14.0,VinylSdVinylSd
